objid,redshift,plate,mjd,fiberid,class
1237648721767563454,0.076705,285,51930,500,GALAXY
1237648721230692532,0.108109,285,51930,495,GALAXY
1237648721767563397,0.201153,285,51930,493,GALAXY
1237648721767497878,0.168333,285,51930,491,GALAXY
1237648721767563422,0.076015,285,51930,487,GALAXY
1237648721767563389,0.10802,285,51930,486,GALAXY
1237648721767563415,0.069279,285,51930,483,GALAXY
1237648722304434307,0.102918,285,51930,481,GALAXY
1237648722304368781,0.075809,285,51930,460,GALAXY
1237648722304368825,0.062108,285,51930,455,GALAXY
1237648722304368800,0.132602,285,51930,454,GALAXY
1237648722841239669,0.131569,285,51930,443,GALAXY
1237648721767432297,0.132967,285,51930,435,GALAXY
1237648721230561471,0.10595,285,51930,433,GALAXY
1237648722304303397,0.077143,285,51930,430,GALAXY
1237648721767432325,0.086718,285,51930,424,GALAXY
1237648721767432283,0.106025,285,51930,423,GALAXY
1237648722304303378,0.078023,285,51930,416,GALAXY
1237648722304303393,0.201875,285,51930,412,GALAXY
1237648722841174141,0.196918,285,51930,410,GALAXY
1237648722841174127,0.095484,285,51930,404,GALAXY
1237648722304237756,0.047551,285,51930,387,GALAXY
1237648721767366779,0.107975,285,51930,381,GALAXY
1237648722841108648,0.135442,285,51930,380,GALAXY
1237648722304237750,0.046658,285,51930,379,GALAXY
1237648722841108670,0.135762,285,51930,376,GALAXY
1237648722304172335,0.130958,285,51930,374,GALAXY
1237648722304172344,0.062176,285,51930,371,GALAXY
1237648722841108619,0.123511,285,51930,365,GALAXY
1237648722841108868,0.078645,285,51930,363,GALAXY
1237648722304237719,0.07757,285,51930,362,GALAXY
1237648722841108622,0.036204,285,51930,361,GALAXY
1237648722840780892,0.133186,285,51930,333,GALAXY
1237648720693690521,0.084466,285,51930,237,GALAXY
1237648720693690377,0.124449,285,51930,236,GALAXY
1237648720693690548,0.124818,285,51930,231,GALAXY
1237648720156819613,0.121489,285,51930,214,GALAXY
1237648720156754040,0.131782,285,51930,211,GALAXY
1237648720156819600,0.120901,285,51930,210,GALAXY
1237648720156754121,0.146117,285,51930,209,GALAXY
1237648720156754059,0.130037,285,51930,208,GALAXY
1237648720156688597,0.052162,285,51930,207,GALAXY
1237648720156754016,0.120607,285,51930,206,GALAXY
1237648720156754065,0.145929,285,51930,204,GALAXY
1237648720156754010,0.144552,285,51930,201,GALAXY
1237648720693756176,0.07683,285,51930,195,GALAXY
1237648720693756261,0.083901,285,51930,192,GALAXY
1237648720693821757,0.174747,285,51930,187,GALAXY
1237648720693821516,0.17824,285,51930,185,GALAXY
1237648720693756035,0.021337,285,51930,181,GALAXY
1237648720693821797,0.151476,285,51930,179,GALAXY
1237648721230757940,0.080193,285,51930,177,GALAXY
1237648721230692563,0.075658,285,51930,173,GALAXY
1237648720693887193,0.076739,285,51930,161,GALAXY
1237648720156819616,0.121631,285,51930,134,GALAXY
1237648720156885225,0.172252,285,51930,130,GALAXY
1237648720156950762,0.035654,285,51930,86,GALAXY
1237649962993385641,0.035252,461,51910,499,GALAXY
1237649962993385672,0.138355,461,51910,500,GALAXY
1237649962993385669,0.216549,461,51910,502,GALAXY
1237649962993451139,0.157126,461,51910,503,GALAXY
1237649962456580274,0.136332,461,51910,507,GALAXY
1237649962993451183,0.19111,461,51910,509,GALAXY
1237649962993451146,0.117585,461,51910,512,GALAXY
1237649962456580241,0.158841,461,51910,514,GALAXY
1237649962993516699,0.191136,461,51910,517,GALAXY
1237649962456580315,0.141394,461,51910,520,GALAXY
1237649963530322162,0.137767,461,51910,526,GALAXY
1237649963530387535,0.159041,461,51910,528,GALAXY
1237649963530321991,0.071096,461,51910,529,GALAXY
1237649963530322119,0.157552,461,51910,535,GALAXY
1237649962993516725,0.097181,461,51910,542,GALAXY
1237649962993582299,0.155203,461,51910,549,GALAXY
1237649962993516704,0.055013,461,51910,550,GALAXY
1237649962993516788,0.097992,461,51910,553,GALAXY
1237649962993582265,0.071291,461,51910,554,GALAXY
1237649962993516718,0.098007,461,51910,556,GALAXY
1237649962993516599,0.043153,461,51910,560,GALAXY
1237649963530453131,0.148525,461,51910,563,GALAXY
1237649963530453025,0.038298,461,51910,576,GALAXY
1237649963530518536,0.117209,461,51910,577,GALAXY
1237649963530453177,0.148043,461,51910,579,GALAXY
1237649962456711312,0.078427,461,51910,587,GALAXY
1237649962993582140,0.017526,461,51910,598,GALAXY
1237649963530584184,0.018286,461,51910,618,GALAXY
1237649962454417563,0.104928,459,51924,500,GALAXY
1237649962991419541,0.266072,459,51924,501,GALAXY
1237649962991419522,0.031196,459,51924,504,GALAXY
1237649962454548610,0.122882,459,51924,510,GALAXY
1237649962454548607,0.207521,459,51924,511,GALAXY
1237649962454548638,0.103941,459,51924,512,GALAXY
1237649962454614125,0.162563,459,51924,513,GALAXY
1237649963528159334,0.158369,459,51924,534,GALAXY
1237649962991550584,0.158181,459,51924,542,GALAXY
1237649962991550574,0.123001,459,51924,544,GALAXY
1237649962454614174,0.031295,459,51924,556,GALAXY
1237649962454614192,0.112605,459,51924,557,GALAXY
1237649961381855311,0.077053,460,51924,43,GALAXY
1237649961381789798,0.145231,460,51924,52,GALAXY
1237648721252843784,0.109976,312,51689,640,GALAXY
1237648721252778312,0.05709,312,51689,633,GALAXY
1237648704597655755,0.076089,312,51689,631,GALAXY
1237648705134592014,0.132121,312,51689,627,GALAXY
1237648721789648986,0.126893,312,51689,623,GALAXY
1237648721789714623,0.076908,312,51689,622,GALAXY
1237649962992664710,0.084219,460,51924,596,GALAXY
1237649962455728320,0.319411,460,51924,598,GALAXY
1237649963529535649,0.151404,460,51924,606,GALAXY
1237649963529535662,0.15495,460,51924,610,GALAXY
1237649963529601096,0.162282,460,51924,612,GALAXY
1237649963529601157,0.178923,460,51924,614,GALAXY
1237649963529535543,0.034414,460,51924,616,GALAXY
1237649963529535568,0.034811,460,51924,619,GALAXY
1237649963529601187,0.179676,460,51924,620,GALAXY
1237648720156950769,0.167154,285,51930,56,GALAXY
1237648721767366750,0.108257,284,51943,632,GALAXY
1237648721230495965,0.126044,284,51943,630,GALAXY
1237648721230495913,0.168918,284,51943,627,GALAXY
1237648722303844440,0.169576,284,51943,577,GALAXY
1237648722303844443,0.051772,284,51943,571,GALAXY
1237648722840780876,0.154614,284,51943,569,GALAXY
1237648722303778927,0.10606,284,51943,563,GALAXY
1237648721230102751,0.255777,284,51943,499,GALAXY
1237648721766908114,0.050718,284,51943,498,GALAXY
1237648721766907993,0.046736,284,51943,487,GALAXY
1237648720693100709,0.130344,284,51943,176,GALAXY
1237648721230102722,0.12521,284,51943,160,GALAXY
1237648720693231844,0.130611,284,51943,155,GALAXY
1237648720693166273,0.05168,284,51943,154,GALAXY
1237648720693231728,0.105265,284,51943,150,GALAXY
1237648720693166271,0.162524,284,51943,144,GALAXY
1237648720693231729,0.15172,284,51943,143,GALAXY
1237650372092428533,0.080561,331,52368,368,GALAXY
1237650762927308972,0.051925,331,52368,369,GALAXY
1237648720156426363,0.127168,284,51943,60,GALAXY
1237648720156426443,0.131524,284,51943,59,GALAXY
1237648720156426371,0.135379,284,51943,42,GALAXY
1237648720693624909,0.130611,284,51943,37,GALAXY
1237648721230495882,0.131623,284,51943,33,GALAXY
1237650372092428495,0.081181,331,52368,370,GALAXY
1237648722294341801,0.031685,272,51941,619,GALAXY
1237648722294341831,0.129567,272,51941,612,GALAXY
1237648721757405212,0.098305,272,51941,599,GALAXY
1237648722294276312,0.107847,272,51941,547,GALAXY
1237648722294276316,0.105705,272,51941,545,GALAXY
1237648722294145350,0.097941,272,51941,515,GALAXY
1237648721757143323,0.097933,272,51941,495,GALAXY
1237648722294014122,0.065563,272,51941,486,GALAXY
1237648721756946705,0.094403,272,51941,438,GALAXY
1237648721757012098,0.093173,272,51941,435,GALAXY
1237648722293817541,0.149308,272,51941,421,GALAXY
1237648721756815543,0.111566,272,51941,396,GALAXY
1237648721756881192,0.07146,272,51941,393,GALAXY
1237648722293751988,0.139486,272,51941,376,GALAXY
1237648722293817547,0.073873,272,51941,372,GALAXY
1237648721220010094,0.092498,272,51941,266,GALAXY
1237648721220010190,0.112591,272,51941,261,GALAXY
1237648720683270246,0.093461,272,51941,240,GALAXY
1237648720683204778,0.078457,272,51941,236,GALAXY
1237648720683270154,0.153094,272,51941,234,GALAXY
1237648720683204776,0.161063,272,51941,233,GALAXY
1237648720683204788,0.161484,272,51941,232,GALAXY
1237648720146268391,0.042601,272,51941,217,GALAXY
1237648720146399393,0.061335,272,51941,215,GALAXY
1237648720146333822,0.063643,272,51941,212,GALAXY
1237648720146333923,0.04853,272,51941,208,GALAXY
1237648720146399418,0.086272,272,51941,204,GALAXY
1237648720683335776,0.160229,272,51941,199,GALAXY
1237648721220206611,0.094426,272,51941,196,GALAXY
1237648721220141270,0.093177,272,51941,183,GALAXY
1237648720683401359,0.084139,272,51941,179,GALAXY
1237648705128169714,0.158075,305,51613,333,GALAXY
1237648722320163101,0.085475,305,51613,330,GALAXY
1237650762396532972,0.09779,337,51997,583,GALAXY
1237650761322790971,0.090611,338,51694,304,GALAXY
1237650761322594377,0.084437,338,51694,313,GALAXY
1237650370487713930,0.046906,338,51694,316,GALAXY
1237648705664909449,0.035954,304,51609,635,GALAXY
1237651249894785150,0.060183,607,52368,284,GALAXY
1237651249894785175,0.049895,607,52368,292,GALAXY
1237651250431590537,0.134519,607,52368,299,GALAXY
1237651250431525054,0.227437,607,52368,300,GALAXY
1237648722320097535,0.151862,304,51609,631,GALAXY
1237648705664909606,0.040022,304,51609,628,GALAXY
1237648721783292224,0.126607,304,51609,615,GALAXY
1237651271361626223,0.113411,491,51942,13,GALAXY
1237648704591167839,0.102972,304,51609,540,GALAXY
1237648704591233172,0.130989,304,51609,538,GALAXY
1237648704591233054,0.054322,304,51609,534,GALAXY
1237648705128104116,0.167163,304,51609,529,GALAXY
1237651252048757066,0.067776,618,52049,20,GALAXY
1237651251511951518,0.160219,618,52049,31,GALAXY
1237651251511886053,0.190925,618,52049,41,GALAXY
1237651251511885872,0.123118,618,52049,42,GALAXY
1237651251511754973,0.148418,618,52049,50,GALAXY
1237651252048756976,0.068292,618,52049,52,GALAXY
1237651252048756998,0.067657,618,52049,60,GALAXY
1237651251511754979,0.14796,618,52049,88,GALAXY
1237651252048560281,0.154906,618,52049,492,GALAXY
1237651252048494822,0.108527,618,52049,495,GALAXY
1237651252048494879,0.047042,618,52049,500,GALAXY
1237651252048560270,0.128767,618,52049,532,GALAXY
1237651252048625685,0.066672,618,52049,533,GALAXY
1237651252048560363,0.082497,618,52049,535,GALAXY
1237651252048560331,0.066445,618,52049,538,GALAXY
1237651252585103674,0.101172,618,52049,541,GALAXY
1237651252585103696,0.101927,618,52049,556,GALAXY
1237651252585365639,0.066951,618,52049,562,GALAXY
1237651252585496790,0.040506,618,52049,565,GALAXY
1237651252585365749,0.145969,618,52049,569,GALAXY
1237651252585365757,0.108448,618,52049,570,GALAXY
1237651252585234629,0.048958,618,52049,587,GALAXY
1237651252585234681,0.10805,618,52049,588,GALAXY
1237651252585168961,0.082812,618,52049,598,GALAXY
1237651252585562341,0.146974,618,52049,608,GALAXY
1237651252585562350,0.042869,618,52049,609,GALAXY
1237651252585562328,0.065397,618,52049,613,GALAXY
1237651252585496839,0.147259,618,52049,615,GALAXY
1237651252585562306,0.122215,618,52049,620,GALAXY
1237648705128104111,0.167165,304,51609,523,GALAXY
1237648720709484744,0.083761,304,51609,100,GALAXY
1237648704054296582,0.139999,304,51609,99,GALAXY
1237648721246290063,0.13119,304,51609,97,GALAXY
1237648704054231287,0.139062,304,51609,96,GALAXY
1237648721246290103,0.054417,304,51609,95,GALAXY
1237648704054231315,0.150109,304,51609,94,GALAXY
1237648704054296822,0.161222,304,51609,93,GALAXY
1237648720709419023,0.051007,304,51609,90,GALAXY
1237648720684187880,0.119356,273,51957,199,GALAXY
1237648720684187700,0.116617,273,51957,194,GALAXY
1237648721221058795,0.086983,273,51957,192,GALAXY
1237648721757733115,0.071996,272,51941,635,GALAXY
1237648721757667599,0.094031,272,51941,632,GALAXY
1237648722294079727,0.098597,272,51941,451,GALAXY
1237648722831016256,0.147992,272,51941,449,GALAXY
1237648721220403383,0.196095,272,51941,160,GALAXY
1237648720683532420,0.074748,272,51941,149,GALAXY
1237648720683467019,0.103715,272,51941,144,GALAXY
1237648720683467009,0.064549,272,51941,142,GALAXY
1237648720683860113,0.115173,272,51941,66,GALAXY
1237648721220862145,0.183118,272,51941,37,GALAXY
1237648721220862120,0.181895,272,51941,36,GALAXY
1237648721220796584,0.094505,272,51941,31,GALAXY
1237648721220796580,0.116738,272,51941,29,GALAXY
1237648720683925743,0.063775,272,51941,27,GALAXY
1237648721220862132,0.034944,272,51941,24,GALAXY
1237648721220731068,0.034523,272,51941,23,GALAXY
1237648720146923775,0.089634,272,51941,7,GALAXY
1237648720692772987,0.140374,284,51943,268,GALAXY
1237648720155836544,0.059437,284,51943,244,GALAXY
1237648721766252768,0.085596,283,51959,546,GALAXY
1237648721766252620,0.096675,283,51959,544,GALAXY
1237648722294145265,0.175047,272,51941,539,GALAXY
1237648722294145069,0.095646,272,51941,533,GALAXY
1237648722831016135,0.103239,272,51941,528,GALAXY
1237648721757208780,0.148043,272,51941,519,GALAXY
1237648721757274128,0.098238,272,51941,513,GALAXY
1237648721229316302,0.060941,283,51959,516,GALAXY
1237648720683925758,0.107903,273,51957,280,GALAXY
1237648720683991365,0.088808,273,51957,278,GALAXY
1237648720683991154,0.088306,273,51957,264,GALAXY
1237648720147054871,0.051878,273,51957,244,GALAXY
1237651190820634658,0.054345,445,51873,557,GALAXY
1237651190820634786,0.160818,445,51873,553,GALAXY
1237651249874993348,0.124123,447,51877,122,GALAXY
1237651249875124420,0.096764,447,51877,123,GALAXY
1237651189747089608,0.131847,447,51877,124,GALAXY
1237651249875124431,0.129956,447,51877,125,GALAXY
1237651190284091546,0.191028,447,51877,126,GALAXY
1237651250412126355,0.126274,447,51877,132,GALAXY
1237651190284157068,0.048831,447,51877,133,GALAXY
1237651250412060799,0.027542,447,51877,134,GALAXY
1237651190284026225,0.056621,447,51877,135,GALAXY
1237651190284157119,0.048639,447,51877,136,GALAXY
1237651190284091620,0.077462,447,51877,137,GALAXY
1237651190284091554,0.129944,447,51877,138,GALAXY
1237651250412126219,0.096913,447,51877,140,GALAXY
1237651250412191919,0.048278,447,51877,162,GALAXY
1237651250949193955,0.162286,447,51877,166,GALAXY
1237651190820765810,0.121174,445,51873,546,GALAXY
1237651250948669583,0.121568,445,51873,545,GALAXY
1237651250948669639,0.073597,445,51873,543,GALAXY
1237651251485606157,0.071694,445,51873,537,GALAXY
1237651191357636644,0.016937,445,51873,532,GALAXY
1237651250411602083,0.162605,445,51873,116,GALAXY
1237648721251074429,0.146297,310,51990,167,GALAXY
1237648720714072363,0.055158,310,51990,165,GALAXY
1237648720714137795,0.055793,310,51990,163,GALAXY
1237648704059081141,0.236015,310,51990,162,GALAXY
1237651191353966870,0.21961,439,51877,172,GALAXY
1237648705124303214,0.179738,300,51943,469,GALAXY
1237648705124237591,0.062569,300,51943,468,GALAXY
1237648722316361890,0.089169,300,51943,456,GALAXY
1237648705661370434,0.047964,300,51943,447,GALAXY
1237651211752702170,0.110159,359,51821,266,GALAXY
1237651211752767635,0.104759,359,51821,268,GALAXY
1237651211752571130,0.110014,359,51821,274,GALAXY
1237651224637538558,0.062256,359,51821,277,GALAXY
1237651224637800535,0.129805,359,51821,293,GALAXY
1237651211215700162,0.262736,359,51821,303,GALAXY
1237651211215634604,0.147136,359,51821,319,GALAXY
1237651225174147471,0.208744,359,51821,326,GALAXY
1237651211215438014,0.078405,359,51821,332,GALAXY
1237651211215503793,0.26056,359,51821,342,GALAXY
1237651225174213028,0.109994,359,51821,426,GALAXY
1237651211752505673,0.027246,359,51821,432,GALAXY
1237651212826116290,0.11907,359,51821,455,GALAXY
1237651225711215012,0.0788,359,51821,464,GALAXY
1237651225711149412,0.100632,359,51821,466,GALAXY
1237651225711214717,0.082292,359,51821,468,GALAXY
1237651225711280392,0.051876,359,51821,473,GALAXY
1237651225711280370,0.030626,359,51821,474,GALAXY
1237651225711214688,0.079831,359,51821,478,GALAXY
1237651212826247538,0.079301,359,51821,482,GALAXY
1237651225711149395,0.10427,359,51821,487,GALAXY
1237651212826181941,0.118313,359,51821,490,GALAXY
1237651225711214821,0.078681,359,51821,493,GALAXY
1237651212826378384,0.077983,359,51821,495,GALAXY
1237651225173491988,0.062248,367,51997,265,GALAXY
1237651211751915928,0.211135,367,51997,267,GALAXY
1237651211214913773,0.084134,367,51997,303,GALAXY
1237648720152559847,0.073733,280,51612,260,GALAXY
1237648720152559858,0.12978,280,51612,248,GALAXY
1237648720152559831,0.106957,280,51612,243,GALAXY
1237651212824412476,0.051361,355,51788,441,GALAXY
1237651190814540252,0.067768,435,51882,134,GALAXY
1237651190824960233,0.13164,452,51911,192,GALAXY
1237651190824960086,0.029376,452,51911,195,GALAXY
1237651192427446552,0.061806,436,51883,631,GALAXY
1237651192427446607,0.130515,436,51883,637,GALAXY
1237651212824215937,0.02958,355,51788,449,GALAXY
1237651212824346898,0.131365,355,51788,455,GALAXY
1237651212287606970,0.062768,355,51788,463,GALAXY
1237651212287738133,0.029349,355,51788,479,GALAXY
1237651212287606799,0.048619,355,51788,484,GALAXY
1237651212824477935,0.027372,355,51788,502,GALAXY
1237651213361415242,0.184057,355,51788,589,GALAXY
1237651213361545346,0.080956,355,51788,621,GALAXY
1237651213361545490,0.196237,355,51788,624,GALAXY
1237650371021504652,0.022041,333,52313,622,GALAXY
1237650369947762816,0.094416,333,52313,37,GALAXY
1237648703504646300,0.103622,289,51990,255,GALAXY
1237651190283829359,0.017121,445,51873,80,GALAXY
1237651190283763926,0.154047,445,51873,70,GALAXY
1237651190283698347,0.118417,445,51873,64,GALAXY
1237651249874731182,0.042453,445,51873,63,GALAXY
1237651249874665553,0.124717,445,51873,62,GALAXY
1237651249874469142,0.20629,445,51873,60,GALAXY
1237651249874469045,0.139834,445,51873,56,GALAXY
1237651190283763918,0.118195,445,51873,38,GALAXY
1237651189746892960,0.050439,445,51873,34,GALAXY
1237651249874796766,0.118596,445,51873,31,GALAXY
1237651189746893032,0.010723,445,51873,26,GALAXY
1237651249874731206,0.124541,445,51873,21,GALAXY
1237651249874534526,0.166424,445,51873,6,GALAXY
1237651249874600266,0.186489,445,51873,3,GALAXY
1237651189746565323,0.186412,445,51873,1,GALAXY
1237651252559806690,0.123053,444,51883,636,GALAXY
1237650762389389439,0.084172,330,52370,400,GALAXY
1237650371554508980,0.102627,330,52370,398,GALAXY
1237650762389389445,0.084008,330,52370,397,GALAXY
1237650761852518692,0.05997,330,52370,395,GALAXY
1237650370480767156,0.08807,330,52370,394,GALAXY
1237650370480767056,0.101662,330,52370,392,GALAXY
1237650370480701651,0.100904,330,52370,391,GALAXY
1237650762389389354,0.123416,330,52370,390,GALAXY
1237650371017572660,0.091903,330,52370,389,GALAXY
1237650370480701643,0.059819,330,52370,386,GALAXY
